
# ALGORITHM_SETUP
# base_algorithm: sa
# algorithm: sa_exp_20_0.0000002
# algorithm(class): aitoa.algorithms.SimulatedAnnealing
# temperatureSchedule: exp_20_0.0000002
# temperatureSchedule(class): aitoa.algorithms.TemperatureSchedule.Exponential
# startTemperature: 20
# startTemperature(inhex): 0x1.4p4
# epsilon: 2.0E-7
# epsilon(inhex): 0x1.ad7f29abcaf48p-23
# END_ALGORITHM_SETUP

# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
{ 14, 0, 24, 13, 24, 116, 6, 116, 207, 4, 207, 241, 11, 246, 323, 2, 329, 390, 12, 411, 451, 7, 451, 542, 9, 542, 610, 10, 613, 631, 0, 636, 674, 8, 674, 737, 1, 737, 804, 3, 804, 876, 5, 918, 927},
{ 2, 50, 143, 1, 143, 186, 11, 186, 246, 12, 246, 302, 9, 302, 352, 13, 352, 358, 7, 358, 389, 10, 422, 513, 14, 513, 590, 8, 590, 642, 4, 659, 671, 3, 671, 767, 0, 798, 817, 5, 891, 918, 6, 918, 935},
{ 13, 0, 10, 8, 10, 45, 3, 161, 260, 2, 260, 267, 1, 307, 346, 5, 346, 405, 6, 495, 503, 0, 503, 533, 10, 533, 566, 7, 566, 604, 9, 637, 690, 14, 690, 738, 11, 787, 805, 12, 861, 912, 4, 912, 942},
{ 14, 24, 53, 13, 116, 139, 2, 143, 223, 7, 251, 349, 3, 349, 417, 8, 417, 442, 1, 442, 455, 4, 455, 462, 11, 507, 522, 5, 522, 594, 10, 594, 613, 9, 613, 637, 0, 674, 772, 12, 772, 861, 6, 861, 898},
{ 1, 0, 19, 6, 19, 90, 13, 139, 185, 0, 185, 259, 3, 260, 320, 12, 320, 411, 14, 411, 488, 9, 508, 528, 2, 528, 585, 4, 585, 659, 10, 659, 697, 11, 697, 787, 8, 787, 822, 5, 846, 891, 7, 897, 946},
{ 0, 0, 8, 4, 8, 92, 3, 118, 161, 7, 161, 251, 13, 251, 323, 10, 323, 422, 11, 422, 432, 8, 442, 489, 6, 503, 553, 14, 590, 598, 12, 598, 670, 9, 690, 747, 5, 747, 846, 1, 846, 855, 2, 855, 901},
{ 7, 0, 62, 1, 62, 135, 5, 135, 195, 13, 195, 235, 6, 235, 300, 14, 300, 355, 9, 355, 407, 4, 407, 447, 11, 447, 507, 12, 507, 593, 0, 593, 636, 3, 636, 647, 2, 647, 719, 8, 737, 758, 10, 866, 875},
{ 0, 8, 83, 12, 83, 162, 9, 162, 220, 14, 220, 269, 8, 269, 343, 6, 397, 495, 1, 495, 521, 11, 522, 594, 5, 594, 657, 7, 657, 729, 2, 729, 771, 3, 771, 782, 10, 782, 817, 4, 825, 894, 13, 894, 928}})

if(!(require("plotteR"))){
if(!(require("devtools"))){
install.packages("devtools");
library("devtools");
};
devtools::install_github("thomasWeise/plotteR");
library("plotteR");
};
plot.gantt(list(
 list( list(job=11L,start=0L,end=68L)
,list(job=0L,start=83L,end=155L)
,list(job=8L,start=155L,end=194L)
,list(job=1L,start=194L,end=217L)
,list(job=9L,start=220L,end=225L)
,list(job=5L,start=225L,end=274L)
,list(job=2L,start=274L,end=329L)
,list(job=14L,start=355L,end=402L)
,list(job=3L,start=417L,end=508L)
,list(job=13L,start=508L,end=603L)
,list(job=6L,start=603L,end=678L)
,list(job=12L,start=678L,end=758L)
,list(job=10L,start=758L,end=782L)
,list(job=4L,start=782L,end=825L)
,list(job=7L,start=825L,end=897L)
)
,list( list(job=2L,start=0L,end=50L)
,list(job=3L,start=50L,end=118L)
,list(job=12L,start=162L,end=222L)
,list(job=1L,start=222L,end=307L)
,list(job=6L,start=307L,end=397L)
,list(job=13L,start=397L,end=420L)
,list(job=9L,start=420L,end=508L)
,list(job=4L,start=508L,end=578L)
,list(job=11L,start=594L,end=612L)
,list(job=14L,start=612L,end=640L)
,list(job=5L,start=657L,end=726L)
,list(job=0L,start=772L,end=798L)
,list(job=7L,start=798L,end=807L)
,list(job=10L,start=817L,end=866L)
,list(job=8L,start=866L,end=946L)
)
,list( list(job=14L,start=0L,end=24L)
,list(job=13L,start=24L,end=116L)
,list(job=6L,start=116L,end=207L)
,list(job=4L,start=207L,end=241L)
,list(job=11L,start=246L,end=323L)
,list(job=2L,start=329L,end=390L)
,list(job=12L,start=411L,end=451L)
,list(job=7L,start=451L,end=542L)
,list(job=9L,start=542L,end=610L)
,list(job=10L,start=613L,end=631L)
,list(job=0L,start=636L,end=674L)
,list(job=8L,start=674L,end=737L)
,list(job=1L,start=737L,end=804L)
,list(job=3L,start=804L,end=876L)
,list(job=5L,start=918L,end=927L)
)
,list( list(job=2L,start=50L,end=143L)
,list(job=1L,start=143L,end=186L)
,list(job=11L,start=186L,end=246L)
,list(job=12L,start=246L,end=302L)
,list(job=9L,start=302L,end=352L)
,list(job=13L,start=352L,end=358L)
,list(job=7L,start=358L,end=389L)
,list(job=10L,start=422L,end=513L)
,list(job=14L,start=513L,end=590L)
,list(job=8L,start=590L,end=642L)
,list(job=4L,start=659L,end=671L)
,list(job=3L,start=671L,end=767L)
,list(job=0L,start=798L,end=817L)
,list(job=5L,start=891L,end=918L)
,list(job=6L,start=918L,end=935L)
)
,list( list(job=13L,start=0L,end=10L)
,list(job=8L,start=10L,end=45L)
,list(job=3L,start=161L,end=260L)
,list(job=2L,start=260L,end=267L)
,list(job=1L,start=307L,end=346L)
,list(job=5L,start=346L,end=405L)
,list(job=6L,start=495L,end=503L)
,list(job=0L,start=503L,end=533L)
,list(job=10L,start=533L,end=566L)
,list(job=7L,start=566L,end=604L)
,list(job=9L,start=637L,end=690L)
,list(job=14L,start=690L,end=738L)
,list(job=11L,start=787L,end=805L)
,list(job=12L,start=861L,end=912L)
,list(job=4L,start=912L,end=942L)
)
,list( list(job=14L,start=24L,end=53L)
,list(job=13L,start=116L,end=139L)
,list(job=2L,start=143L,end=223L)
,list(job=7L,start=251L,end=349L)
,list(job=3L,start=349L,end=417L)
,list(job=8L,start=417L,end=442L)
,list(job=1L,start=442L,end=455L)
,list(job=4L,start=455L,end=462L)
,list(job=11L,start=507L,end=522L)
,list(job=5L,start=522L,end=594L)
,list(job=10L,start=594L,end=613L)
,list(job=9L,start=613L,end=637L)
,list(job=0L,start=674L,end=772L)
,list(job=12L,start=772L,end=861L)
,list(job=6L,start=861L,end=898L)
)
,list( list(job=1L,start=0L,end=19L)
,list(job=6L,start=19L,end=90L)
,list(job=13L,start=139L,end=185L)
,list(job=0L,start=185L,end=259L)
,list(job=3L,start=260L,end=320L)
,list(job=12L,start=320L,end=411L)
,list(job=14L,start=411L,end=488L)
,list(job=9L,start=508L,end=528L)
,list(job=2L,start=528L,end=585L)
,list(job=4L,start=585L,end=659L)
,list(job=10L,start=659L,end=697L)
,list(job=11L,start=697L,end=787L)
,list(job=8L,start=787L,end=822L)
,list(job=5L,start=846L,end=891L)
,list(job=7L,start=897L,end=946L)
)
,list( list(job=0L,start=0L,end=8L)
,list(job=4L,start=8L,end=92L)
,list(job=3L,start=118L,end=161L)
,list(job=7L,start=161L,end=251L)
,list(job=13L,start=251L,end=323L)
,list(job=10L,start=323L,end=422L)
,list(job=11L,start=422L,end=432L)
,list(job=8L,start=442L,end=489L)
,list(job=6L,start=503L,end=553L)
,list(job=14L,start=590L,end=598L)
,list(job=12L,start=598L,end=670L)
,list(job=9L,start=690L,end=747L)
,list(job=5L,start=747L,end=846L)
,list(job=1L,start=846L,end=855L)
,list(job=2L,start=855L,end=901L)
)
,list( list(job=7L,start=0L,end=62L)
,list(job=1L,start=62L,end=135L)
,list(job=5L,start=135L,end=195L)
,list(job=13L,start=195L,end=235L)
,list(job=6L,start=235L,end=300L)
,list(job=14L,start=300L,end=355L)
,list(job=9L,start=355L,end=407L)
,list(job=4L,start=407L,end=447L)
,list(job=11L,start=447L,end=507L)
,list(job=12L,start=507L,end=593L)
,list(job=0L,start=593L,end=636L)
,list(job=3L,start=636L,end=647L)
,list(job=2L,start=647L,end=719L)
,list(job=8L,start=737L,end=758L)
,list(job=10L,start=866L,end=875L)
)
,list( list(job=0L,start=8L,end=83L)
,list(job=12L,start=83L,end=162L)
,list(job=9L,start=162L,end=220L)
,list(job=14L,start=220L,end=269L)
,list(job=8L,start=269L,end=343L)
,list(job=6L,start=397L,end=495L)
,list(job=1L,start=495L,end=521L)
,list(job=11L,start=522L,end=594L)
,list(job=5L,start=594L,end=657L)
,list(job=7L,start=657L,end=729L)
,list(job=2L,start=729L,end=771L)
,list(job=3L,start=771L,end=782L)
,list(job=10L,start=782L,end=817L)
,list(job=4L,start=825L,end=894L)
,list(job=13L,start=894L,end=928L)
)
), prefix.job="");
# END_BEST_Y
