
# ALGORITHM_SETUP
# base_algorithm: sa
# algorithm: sa_exp_20_0.0000004
# algorithm(class): aitoa.algorithms.SimulatedAnnealing
# temperatureSchedule: exp_20_0.0000004
# temperatureSchedule(class): aitoa.algorithms.TemperatureSchedule.Exponential
# startTemperature: 20
# startTemperature(inhex): 0x1.4p4
# epsilon: 4.0E-7
# epsilon(inhex): 0x1.ad7f29abcaf48p-22
# END_ALGORITHM_SETUP

# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
{ 11, 0, 68, 8, 68, 107, 5, 122, 171, 0, 171, 243, 1, 243, 266, 9, 274, 279, 2, 279, 334, 14, 334, 381, 13, 381, 476, 3, 493, 584, 12, 584, 664, 4, 664, 707, 10, 707, 731, 6, 731, 806, 7, 806, 878},
{ 2, 0, 50, 12, 79, 139, 3, 139, 207, 1, 266, 351, 13, 351, 374, 6, 374, 464, 4, 464, 534, 9, 534, 622, 5, 622, 691, 14, 691, 719, 11, 732, 750, 7, 750, 759, 0, 759, 785, 8, 785, 865, 10, 865, 914},
{ 14, 0, 24, 13, 24, 116, 6, 116, 207, 4, 207, 241, 12, 290, 330, 2, 334, 395, 7, 395, 486, 11, 486, 563, 10, 564, 582, 0, 582, 620, 8, 620, 683, 9, 683, 751, 1, 751, 818, 3, 818, 890, 5, 912, 921},
{ 2, 50, 143, 12, 143, 199, 1, 199, 242, 11, 242, 302, 13, 322, 328, 7, 328, 359, 9, 359, 409, 10, 421, 512, 8, 512, 564, 14, 564, 641, 4, 641, 653, 3, 653, 749, 0, 785, 804, 5, 885, 912, 6, 912, 929},
{ 13, 0, 10, 8, 10, 45, 5, 171, 230, 2, 230, 237, 3, 250, 349, 1, 351, 390, 0, 390, 420, 10, 512, 545, 7, 545, 583, 6, 583, 591, 14, 719, 767, 9, 775, 828, 4, 828, 858, 12, 864, 915, 11, 915, 933},
{ 14, 24, 53, 13, 116, 139, 2, 143, 223, 7, 223, 321, 5, 321, 393, 8, 393, 418, 4, 418, 425, 3, 425, 493, 1, 493, 506, 10, 545, 564, 11, 636, 651, 0, 651, 749, 9, 751, 775, 12, 775, 864, 6, 864, 901},
{ 6, 0, 71, 1, 71, 90, 13, 139, 185, 12, 199, 290, 0, 290, 364, 3, 364, 424, 14, 424, 501, 2, 501, 558, 4, 558, 632, 9, 632, 652, 10, 652, 690, 8, 704, 739, 11, 750, 840, 5, 840, 885, 7, 885, 934},
{ 4, 0, 84, 0, 84, 92, 7, 92, 182, 3, 207, 250, 13, 250, 322, 10, 322, 421, 8, 421, 468, 12, 481, 553, 11, 563, 573, 14, 641, 649, 6, 649, 699, 5, 699, 798, 1, 818, 827, 9, 828, 885, 2, 889, 935},
{ 7, 0, 62, 5, 62, 122, 1, 122, 195, 13, 195, 235, 14, 235, 290, 6, 290, 355, 4, 355, 395, 12, 395, 481, 9, 481, 533, 0, 533, 576, 11, 576, 636, 3, 636, 647, 8, 683, 704, 2, 704, 776, 10, 914, 923},
{ 12, 0, 79, 0, 92, 167, 14, 167, 216, 9, 216, 274, 8, 274, 348, 5, 393, 456, 6, 464, 562, 1, 562, 588, 7, 588, 660, 11, 660, 732, 4, 732, 801, 3, 801, 812, 10, 812, 847, 2, 847, 889, 13, 889, 923}})

if(!(require("plotteR"))){
if(!(require("devtools"))){
install.packages("devtools");
library("devtools");
};
devtools::install_github("thomasWeise/plotteR");
library("plotteR");
};
plot.gantt(list(
 list( list(job=11L,start=0L,end=68L)
,list(job=8L,start=68L,end=107L)
,list(job=5L,start=122L,end=171L)
,list(job=0L,start=171L,end=243L)
,list(job=1L,start=243L,end=266L)
,list(job=9L,start=274L,end=279L)
,list(job=2L,start=279L,end=334L)
,list(job=14L,start=334L,end=381L)
,list(job=13L,start=381L,end=476L)
,list(job=3L,start=493L,end=584L)
,list(job=12L,start=584L,end=664L)
,list(job=4L,start=664L,end=707L)
,list(job=10L,start=707L,end=731L)
,list(job=6L,start=731L,end=806L)
,list(job=7L,start=806L,end=878L)
)
,list( list(job=2L,start=0L,end=50L)
,list(job=12L,start=79L,end=139L)
,list(job=3L,start=139L,end=207L)
,list(job=1L,start=266L,end=351L)
,list(job=13L,start=351L,end=374L)
,list(job=6L,start=374L,end=464L)
,list(job=4L,start=464L,end=534L)
,list(job=9L,start=534L,end=622L)
,list(job=5L,start=622L,end=691L)
,list(job=14L,start=691L,end=719L)
,list(job=11L,start=732L,end=750L)
,list(job=7L,start=750L,end=759L)
,list(job=0L,start=759L,end=785L)
,list(job=8L,start=785L,end=865L)
,list(job=10L,start=865L,end=914L)
)
,list( list(job=14L,start=0L,end=24L)
,list(job=13L,start=24L,end=116L)
,list(job=6L,start=116L,end=207L)
,list(job=4L,start=207L,end=241L)
,list(job=12L,start=290L,end=330L)
,list(job=2L,start=334L,end=395L)
,list(job=7L,start=395L,end=486L)
,list(job=11L,start=486L,end=563L)
,list(job=10L,start=564L,end=582L)
,list(job=0L,start=582L,end=620L)
,list(job=8L,start=620L,end=683L)
,list(job=9L,start=683L,end=751L)
,list(job=1L,start=751L,end=818L)
,list(job=3L,start=818L,end=890L)
,list(job=5L,start=912L,end=921L)
)
,list( list(job=2L,start=50L,end=143L)
,list(job=12L,start=143L,end=199L)
,list(job=1L,start=199L,end=242L)
,list(job=11L,start=242L,end=302L)
,list(job=13L,start=322L,end=328L)
,list(job=7L,start=328L,end=359L)
,list(job=9L,start=359L,end=409L)
,list(job=10L,start=421L,end=512L)
,list(job=8L,start=512L,end=564L)
,list(job=14L,start=564L,end=641L)
,list(job=4L,start=641L,end=653L)
,list(job=3L,start=653L,end=749L)
,list(job=0L,start=785L,end=804L)
,list(job=5L,start=885L,end=912L)
,list(job=6L,start=912L,end=929L)
)
,list( list(job=13L,start=0L,end=10L)
,list(job=8L,start=10L,end=45L)
,list(job=5L,start=171L,end=230L)
,list(job=2L,start=230L,end=237L)
,list(job=3L,start=250L,end=349L)
,list(job=1L,start=351L,end=390L)
,list(job=0L,start=390L,end=420L)
,list(job=10L,start=512L,end=545L)
,list(job=7L,start=545L,end=583L)
,list(job=6L,start=583L,end=591L)
,list(job=14L,start=719L,end=767L)
,list(job=9L,start=775L,end=828L)
,list(job=4L,start=828L,end=858L)
,list(job=12L,start=864L,end=915L)
,list(job=11L,start=915L,end=933L)
)
,list( list(job=14L,start=24L,end=53L)
,list(job=13L,start=116L,end=139L)
,list(job=2L,start=143L,end=223L)
,list(job=7L,start=223L,end=321L)
,list(job=5L,start=321L,end=393L)
,list(job=8L,start=393L,end=418L)
,list(job=4L,start=418L,end=425L)
,list(job=3L,start=425L,end=493L)
,list(job=1L,start=493L,end=506L)
,list(job=10L,start=545L,end=564L)
,list(job=11L,start=636L,end=651L)
,list(job=0L,start=651L,end=749L)
,list(job=9L,start=751L,end=775L)
,list(job=12L,start=775L,end=864L)
,list(job=6L,start=864L,end=901L)
)
,list( list(job=6L,start=0L,end=71L)
,list(job=1L,start=71L,end=90L)
,list(job=13L,start=139L,end=185L)
,list(job=12L,start=199L,end=290L)
,list(job=0L,start=290L,end=364L)
,list(job=3L,start=364L,end=424L)
,list(job=14L,start=424L,end=501L)
,list(job=2L,start=501L,end=558L)
,list(job=4L,start=558L,end=632L)
,list(job=9L,start=632L,end=652L)
,list(job=10L,start=652L,end=690L)
,list(job=8L,start=704L,end=739L)
,list(job=11L,start=750L,end=840L)
,list(job=5L,start=840L,end=885L)
,list(job=7L,start=885L,end=934L)
)
,list( list(job=4L,start=0L,end=84L)
,list(job=0L,start=84L,end=92L)
,list(job=7L,start=92L,end=182L)
,list(job=3L,start=207L,end=250L)
,list(job=13L,start=250L,end=322L)
,list(job=10L,start=322L,end=421L)
,list(job=8L,start=421L,end=468L)
,list(job=12L,start=481L,end=553L)
,list(job=11L,start=563L,end=573L)
,list(job=14L,start=641L,end=649L)
,list(job=6L,start=649L,end=699L)
,list(job=5L,start=699L,end=798L)
,list(job=1L,start=818L,end=827L)
,list(job=9L,start=828L,end=885L)
,list(job=2L,start=889L,end=935L)
)
,list( list(job=7L,start=0L,end=62L)
,list(job=5L,start=62L,end=122L)
,list(job=1L,start=122L,end=195L)
,list(job=13L,start=195L,end=235L)
,list(job=14L,start=235L,end=290L)
,list(job=6L,start=290L,end=355L)
,list(job=4L,start=355L,end=395L)
,list(job=12L,start=395L,end=481L)
,list(job=9L,start=481L,end=533L)
,list(job=0L,start=533L,end=576L)
,list(job=11L,start=576L,end=636L)
,list(job=3L,start=636L,end=647L)
,list(job=8L,start=683L,end=704L)
,list(job=2L,start=704L,end=776L)
,list(job=10L,start=914L,end=923L)
)
,list( list(job=12L,start=0L,end=79L)
,list(job=0L,start=92L,end=167L)
,list(job=14L,start=167L,end=216L)
,list(job=9L,start=216L,end=274L)
,list(job=8L,start=274L,end=348L)
,list(job=5L,start=393L,end=456L)
,list(job=6L,start=464L,end=562L)
,list(job=1L,start=562L,end=588L)
,list(job=7L,start=588L,end=660L)
,list(job=11L,start=660L,end=732L)
,list(job=4L,start=732L,end=801L)
,list(job=3L,start=801L,end=812L)
,list(job=10L,start=812L,end=847L)
,list(job=2L,start=847L,end=889L)
,list(job=13L,start=889L,end=923L)
)
), prefix.job="");
# END_BEST_Y
