# ALGORITHM_SETUP
# base_algorithm: ea
# algorithm: ea_8192+8192@0.05
# algorithm(class): aitoa.algorithms.EA
# mu: 8192
# lambda: 8192
# cr: 0.05
# cr(inhex): 0x1.999999999999ap-5
# pruning: false
# restarts: false
# END_ALGORITHM_SETUP
# BEGIN_LOG
# fbest;consumedFEs;consumedTimeMS
,list(job=11L,start=396L,end=406L)
,list(job=8L,start=406L,end=453L)
,list(job=6L,start=468L,end=518L)
,list(job=14L,start=639L,end=647L)
,list(job=12L,start=648L,end=720L)
,list(job=5L,start=737L,end=836L)
,list(job=1L,start=854L,end=863L)
,list(job=2L,start=863L,end=909L)
,list(job=9L,start=909L,end=966L)
)
,list( list(job=7L,start=0L,end=62L)
,list(job=5L,start=62L,end=122L)
,list(job=1L,start=122L,end=195L)
,list(job=6L,start=207L,end=272L)
,list(job=13L,start=272L,end=312L)
,list(job=14L,start=312L,end=367L)
,list(job=4L,start=367L,end=407L)
,list(job=11L,start=407L,end=467L)
,list(job=9L,start=467L,end=519L)
,list(job=0L,start=519L,end=562L)
,list(job=12L,start=562L,end=648L)
,list(job=3L,start=686L,end=697L)
,list(job=8L,start=719L,end=740L)
,list(job=2L,start=745L,end=817L)
,list(job=10L,start=954L,end=963L)
)
,list( list(job=12L,start=0L,end=79L)
,list(job=0L,start=79L,end=154L)
,list(job=14L,start=168L,end=217L)
,list(job=9L,start=217L,end=275L)
,list(job=8L,start=282L,end=356L)
,list(job=6L,start=362L,end=460L)
,list(job=5L,start=460L,end=523L)
,list(job=11L,start=523L,end=595L)
,list(job=13L,start=595L,end=629L)
,list(job=1L,start=629L,end=655L)
,list(job=7L,start=656L,end=728L)
,list(job=4L,start=729L,end=798L)
,list(job=2L,start=817L,end=859L)
,list(job=3L,start=859L,end=870L)
,list(job=10L,start=870L,end=905L)
)
));
# END_BEST_Y
